,ticker,date,short_entry,cover_price,pnl,stop_loss_hit,shares,portfolio_value_after_trade,return_pct,slippage_commission,day_of_week
179,HTCR,2023-05-23T00:00:00.000,2.23,2.23,-1620,true,2690.582959641255,97670.64887163526,-1.658635443416684,129.6,Tuesday
180,MCLD,2023-05-23T00:00:00.000,0.457,0.4732,-229.70678336980293,false,13129.102844638948,97440.94208826545,-0.23573949353006707,18.376542669584236,Tuesday
181,GCT,2023-05-24T00:00:00.000,10.53,7.93,1362.9629629629626,false,569.8005698005697,98803.90505122842,1.3794626459918622,109.03703703703701,Wednesday
182,APGN,2023-05-24T00:00:00.000,0.5157,0.5367,-263.87434554973714,false,11634.671320535199,98540.03070567868,-0.2677839083873256,21.109947643978973,Wednesday
183,EEIQ,2023-05-24T00:00:00.000,2.53,2.53,-1619.9999999999998,true,2371.541501976285,96920.03070567868,-1.6714811047878482,129.6,Wednesday
184,UFAB,2023-05-24T00:00:00.000,0.2858,0.2858,-1620,true,20993.701889433167,95300.03070567868,-1.6998945204993188,129.6,Wednesday
185,BMR,2023-05-25T00:00:00.000,6.9216,6.03,711.0540915395283,false,866.8515950069351,96011.08479721821,0.7405958312431546,56.88432732316226,Thursday
186,KBNT,2023-05-25T00:00:00.000,0.84955,0.7279,790.4278735801312,false,7062.562533105764,96801.51267079834,0.8165449606848714,63.234229886410496,Thursday
187,ELEV,2023-05-26T00:00:00.000,5.074,5.1601,-109.9582183681515,false,1182.499014584155,96691.5544524302,-0.11372060258090914,8.796657469452121,Friday
188,SFR,2023-05-26T00:00:00.000,0.3624,0.3218,618.4105960264905,false,16556.291390728475,97309.96504845668,0.6355059275980064,49.47284768211924,Friday
189,ONFO,2023-05-26T00:00:00.000,2.175,1.87,774.0689655172405,false,2758.6206896551716,98084.03401397393,0.7891895692289326,61.92551724137924,Friday
190,ARDS,2023-05-31T00:00:00.000,0.3699,0.3699,-1620,true,16220.600162206007,96464.03401397393,-1.6793823900888536,129.6,Wednesday
191,WLGS,2023-05-31T00:00:00.000,1.84,1.67,510.00000000000034,false,3260.86956521739,96974.03401397393,0.5259139780928465,40.800000000000026,Wednesday
192,MRKR,2023-05-31T00:00:00.000,1.8401,1.6798,480.8738655507857,false,3260.692353676431,97454.90787952472,0.49343216879877355,38.469909244062855,Wednesday
193,VQS,2023-05-31T00:00:00.000,0.4354,0.3947,515.9944878272855,false,13780.431786862655,97970.902367352,0.5266813669761977,41.279559026182845,Wednesday
194,REUN,2023-06-01T00:00:00.000,1.3225,1.11,886.9565217391302,false,4536.862003780719,98857.85888909113,0.8972038558251689,70.95652173913041,Thursday
195,MMV,2023-06-02T00:00:00.000,3.47,2.48,1574.8703170028818,false,1729.1066282420745,100432.72920609401,1.5680847562861238,125.98962536023055,Friday
196,FRZA,2023-06-05T00:00:00.000,2.84,2.69,291.54929577464776,false,2112.6760563380285,100724.27850186866,0.28945285100179585,23.32394366197182,Monday
197,MMV,2023-06-05T00:00:00.000,2.32,2.05,642.4137931034483,false,2586.2068965517237,101366.6922949721,0.6337523485861171,51.39310344827586,Monday
198,TMBR,2023-06-05T00:00:00.000,2.29,2.01,674.9344978165948,false,2620.0873362445423,102041.6267927887,0.6614305544022281,53.994759825327584,Monday
199,HOTH,2023-06-06T00:00:00.000,4.0481,3.37,924.6589758158149,false,1482.1768236950675,102966.2857686045,0.8980211036200676,73.9727180652652,Tuesday
200,VEDU,2023-06-06T00:00:00.000,0.6616,0.513,1239.830713422007,false,9068.923821039903,104206.11648202651,1.1897868909027554,99.18645707376056,Tuesday
201,NVOS,2023-06-06T00:00:00.000,1.518,1.45,247.27272727272754,false,3952.569169960475,104453.38920929923,0.23673020966055303,19.781818181818203,Tuesday
202,FARM,2023-06-07T00:00:00.000,3.0912,3.1096,-38.57142857142804,false,1940.9937888198754,104414.8177807278,-0.03694056973065685,3.0857142857142428,Wednesday
203,MOBQ,2023-06-07T00:00:00.000,4.4966,3.975,640.3131254725791,false,1334.3415024685316,105055.13090620037,0.6095020014246517,51.225050037806334,Wednesday
204,BAOS,2023-06-08T00:00:00.000,11.1353,10.498,315.9228758991682,false,538.8269736783022,105371.05378209954,0.2998194139279238,25.273830071933457,Thursday
205,MIMO,2023-06-08T00:00:00.000,0.2316,0.2316,-1620,true,25906.735751295346,103751.05378209954,-1.5614299237888831,129.6,Thursday
206,TOI,2023-06-09T00:00:00.000,0.75,0.589,1184.9600000000003,false,8000,104936.01378209954,1.1292214724875855,94.79680000000002,Friday
207,SIEN,2023-06-09T00:00:00.000,3.02,2.91,201.05960264900642,false,1986.7549668874176,105137.07338474855,0.19123568516429015,16.084768211920515,Friday
208,AHI,2023-06-09T00:00:00.000,3.2676,3.2676,-1620,true,1836.2100624311413,103517.07338474855,-1.5649592352546926,129.6,Friday
209,ASST,2023-06-12T00:00:00.000,13.0535,11.9625,461.35672425020084,false,459.6468380127935,103978.43010899876,0.4437042603610852,36.90853794001607,Monday
210,AHI,2023-06-12T00:00:00.000,13.04,12.0248,429.7472392638033,false,460.12269938650337,104408.17734826256,0.4116030469819849,34.379779141104265,Monday
211,MGIH,2023-06-13T00:00:00.000,2.86,2.36,965.0349650349652,false,2097.9020979020984,105373.21231329752,0.9158257054608016,77.20279720279721,Tuesday
212,IVA,2023-06-14T00:00:00.000,4.59,4.63,-56.47058823529417,false,1307.1895424836603,105316.74172506222,-0.053619763876397886,4.517647058823534,Wednesday
213,BWV,2023-06-14T00:00:00.000,1.4403,1.2613,686.0237450531134,false,4165.7987919183515,106002.76547011534,0.6471753279366279,54.88189960424908,Wednesday
214,VQS,2023-06-15T00:00:00.000,0.37255,0.328349,654.9175144275936,false,16105.220775734804,106657.68298454293,0.61403688520264,52.39340115420749,Thursday
215,SOFO,2023-06-15T00:00:00.000,1.53,1.23,1082.3529411764707,false,3921.56862745098,107740.0359257194,1.0045967888136693,86.58823529411767,Thursday
216,EVLO,2023-06-16T00:00:00.000,5.452,4.2,1267.6155539251654,false,1100.5135730007341,109007.65147964457,1.1628684195272956,101.40924431401324,Friday
217,SURF,2023-06-16T00:00:00.000,0.8501,0.8333,109.08834254793508,false,7057.993177273263,109116.73982219251,0.09997397532743033,8.727067403834807,Friday
218,ONCR,2023-06-16T00:00:00.000,0.2907,0.2135,1465.9236326109399,false,20639.834881320952,110582.66345480345,1.3256360326409407,117.27389060887519,Friday
219,LMDX,2023-06-21T00:00:00.000,0.42,0.4491,-448.97142857142865,false,14285.71428571428,110133.69202623202,-0.40766038104351493,35.91771428571429,Wednesday
220,AHI,2023-06-21T00:00:00.000,9.4,7.8832,890.716595744681,false,638.2978723404257,111024.4086219767,0.8022709661777637,71.25732765957447,Wednesday
221,OCEA,2023-06-21T00:00:00.000,7.07,6.4,523.111739745403,false,848.6562942008486,111547.52036172211,0.4689586447543396,41.84893917963225,Wednesday
222,ROOT,2023-06-22T00:00:00.000,13.78,12.96,328.4760522496367,false,435.413642960813,111875.99641397175,0.2936072640946013,26.27808417997094,Thursday
223,AGLE,2023-06-22T00:00:00.000,0.718,0.5263,1473.7938718662954,false,8356.545961002786,113349.79028583804,1.3002175550124786,117.90350974930364,Thursday
224,SRGA,2023-06-23T00:00:00.000,0.300101,0.2911,165.5626605709408,false,19993.26893279263,113515.35294640898,0.14585045658898982,13.245012845675264,Friday
225,ONCS,2023-06-23T00:00:00.000,0.2899,0.2899,-1620,true,20696.791997240423,111895.35294640898,-1.4477813039973884,129.6,Friday
226,PIK,2023-06-23T00:00:00.000,7.05,6.1,743.8297872340427,false,851.063829787234,112639.18273364303,0.6603650427693274,59.506382978723416,Friday
227,MEDS,2023-06-26T00:00:00.000,16.3489,15.17,398.04072445240985,false,366.9971680051869,113037.22345809544,0.35213243237522496,31.84325795619279,Monday
228,FEMY,2023-06-26T00:00:00.000,0.66,0.676,-157.0909090909092,false,9090.909090909088,112880.13254900453,-0.1391661274163649,12.567272727272737,Monday
229,CNTG,2023-06-27T00:00:00.000,1.14,1.135,24.210526315788965,false,5263.157894736843,112904.34307532031,0.021443396822775657,1.9368421052631173,Tuesday
230,BDTX,2023-06-27T00:00:00.000,3.63,3.83,-357.02479338843017,false,1652.8925619834715,112547.31828193189,-0.3172219461454251,28.561983471074413,Tuesday
231,KLR,2023-06-28T00:00:00.000,6.57,6.69,-118.35616438356176,false,913.2420091324201,112428.96211754833,-0.10527195319993822,9.46849315068494,Wednesday
232,NERV,2023-06-28T00:00:00.000,8.04,8.5104,-379.1283582089565,false,746.268656716418,112049.83375933938,-0.33835691271372015,30.330268656716523,Wednesday
233,WAVE,2023-06-29T00:00:00.000,2.206,2.15,140.12692656391675,false,2719.85494106981,112189.9606859033,0.1249014846847377,11.210154125113341,Thursday
234,IMNM,2023-06-29T00:00:00.000,8.09,7.4016,469.7117428924594,false,741.6563658838069,112659.67242879575,0.4169297964090311,37.57693943139675,Thursday
235,CYT,2023-06-30T00:00:00.000,2.4839,2.61,-328.96976528845676,false,2415.5561818108617,112330.7026635073,-0.2928582813853693,26.31758122307654,Friday
236,TOP,2023-06-30T00:00:00.000,10.05,9.25,439.4029850746274,false,597.0149253731345,112770.10564858193,0.38964491746058133,35.15223880597019,Friday
237,RNLX,2023-06-30T00:00:00.000,3.14,2.92,386.7515923566882,false,1910.8280254777067,113156.85724093861,0.3417836106328046,30.940127388535057,Friday
238,SQZ,2023-07-03T00:00:00.000,0.3908,0.3908,-1620,true,15353.121801432957,111536.85724093861,-1.4524346839901756,129.6,Monday
239,PLM,2023-07-03T00:00:00.000,1.91,1.965,-186.5968586387441,false,3141.3612565445037,111350.26038229986,-0.16757649061448027,14.927748691099527,Monday
240,BXRX,2023-07-03T00:00:00.000,1.145,1.04,506.2008733624455,false,5240.1746724890845,111856.4612556623,0.45254504539121654,40.49606986899564,Monday
241,CRBU,2023-07-06T00:00:00.000,6.37,6.5278,-160.5249607535321,false,941.9152276295132,111695.93629490877,-0.14371602591673607,12.841996860282569,Thursday
242,PWM,2023-07-07T00:00:00.000,9.2,8.22,587.999999999999,false,652.173913043478,112283.93629490877,0.523672414240665,47.03999999999992,Friday
243,CSTL,2023-07-07T00:00:00.000,19.18,20.08,-304.0667361835239,false,312.82586027111563,111979.86955872524,-0.2715369622966592,24.325338894681913,Friday
244,JUPW,2023-07-10T00:00:00.000,0.66,0.4889,1431.0181818181818,false,9090.909090909088,113410.88774054343,1.2617996475717603,114.48145454545454,Monday
245,NBTX,2023-07-10T00:00:00.000,7.73,7.23,357.0504527813711,false,776.1966364812415,113767.93819332481,0.3138410157127385,28.56403622250969,Monday
246,MOB,2023-07-10T00:00:00.000,3.12,2.78,601.5384615384619,false,1923.0769230769224,114369.47665486328,0.5259606663705783,48.12307692307695,Monday
247,TMC,2023-07-10T00:00:00.000,2.875,2.9104,-79.78852173913066,false,2086.9565217391305,114289.68813312415,-0.06981252905878378,6.383081739130453,Monday
248,BTTX,2023-07-11T00:00:00.000,1.3375,1.12,897.6448598130831,false,4485.981308411214,115187.33299293723,0.779291295743537,71.81158878504665,Tuesday
249,GDTC,2023-07-11T00:00:00.000,7.88,7.15,511.37055837563435,false,761.4213197969544,115698.70355131286,0.44198469185857325,40.909644670050746,Tuesday
250,RXRX,2023-07-12T00:00:00.000,11.72,11.54,84.77815699658774,false,511.9453924914676,115783.48170830945,0.07322128834419345,6.782252559727019,Wednesday
251,ARDS,2023-07-12T00:00:00.000,0.3505,0.332,291.3552068473603,false,17118.402282453637,116074.83691515682,0.25100634606992567,23.308416547788823,Wednesday
252,HCTI,2023-07-12T00:00:00.000,8.97,7.44,941.5384615384619,false,668.8963210702342,117016.37537669529,0.8046211126498254,75.32307692307695,Wednesday
253,ARBB,2023-07-14T00:00:00.000,4.2688,3.07,1550.1724137931037,false,1405.547226386807,118566.54779048839,1.3074281428285468,124.0137931034483,Friday
254,ABOS,2023-07-17T00:00:00.000,10.4,10.06,180.46153846153842,false,576.923076923077,118747.00932894992,0.15197143867567098,14.436923076923074,Monday
255,FXCOR,2023-07-18T00:00:00.000,0.2117,0.175,956.9390647142185,false,28341.99338686821,119703.94839366413,0.7994214706829743,76.55512517713748,Tuesday
256,MICS,2023-07-18T00:00:00.000,2.2142,1.99,558.9305392466804,false,2709.782314154096,120262.87893291081,0.4647573251248063,44.714443139734435,Tuesday
257,BGLC,2023-07-21T00:00:00.000,6.43,6.26,145.9409020217729,false,933.1259720062209,120408.81983493258,0.12120449500447063,11.675272161741832,Friday
258,FRTX,2023-07-21T00:00:00.000,0.8349,0.83,32.39669421487613,false,7186.489399928133,120441.21652914745,0.026898345224731224,2.59173553719009,Friday
259,CEI,2023-07-24T00:00:00.000,0.9858,1.02,-224.80827754108338,false,6086.427267194155,120216.40825160636,-0.1870029897005174,17.98466220328667,Monday
260,TUP,2023-07-24T00:00:00.000,1.8182,1.485,1011.585084149158,false,3299.9670003299952,121227.99333575553,0.834448427557034,80.92680673193264,Monday
261,ELBM,2023-07-25T00:00:00.000,2.48,2.14,756.7741935483867,false,2419.354838709677,121984.76752930392,0.620384174906584,60.54193548387094,Tuesday
262,BFRG,2023-07-25T00:00:00.000,5.185,4.689,528.0462873674056,false,1157.1841851494698,122512.81381667133,0.4310131086839424,42.24370298939245,Tuesday
263,ABVC,2023-07-26T00:00:00.000,6.64,5.64,831.3253012048197,false,903.6144578313257,123344.13911787616,0.6739884903735458,66.50602409638557,Wednesday
264,MNK,2023-07-27T00:00:00.000,1.8205,1.6602,486.0510848667955,false,3295.7978577313943,123830.19020274295,0.39251420358072675,38.88408678934364,Thursday
265,CTCX,2023-07-27T00:00:00.000,4.1401,4.2294,-139.77053694355163,false,1449.2403565131276,123690.41966579939,-0.11300029324922603,11.181642955484131,Thursday
266,FEMY,2023-07-27T00:00:00.000,0.5698,0.5698,-1620,true,10530.010530010533,122070.41966579939,-1.3271028349334637,129.6,Thursday
267,UFAB,2023-07-28T00:00:00.000,0.4745,0.3739,1170.3097997892512,false,12644.88935721812,123240.72946558864,0.9496128470385482,93.62478398314009,Friday
268,YELL,2023-07-31T00:00:00.000,1.0586,1.0586,-1620,true,5667.86321556773,121620.72946558864,-1.3320097709645482,129.6,Monday
269,FOXO,2023-07-31T00:00:00.000,2.759,2.314,890.3225806451608,false,2174.70097861544,122511.0520462338,0.7267283773786928,71.22580645161287,Monday
270,AMSC,2023-08-01T00:00:00.000,14.8699,15.4905,-270.4448584052355,false,403.4996872877425,122240.60718782857,-0.2212397865381051,21.63558867241884,Tuesday
271,ABVC,2023-08-01T00:00:00.000,3.8665,3.56,437.5740333635067,false,1551.791025475236,122678.18122119208,0.3566844804900954,35.00592266908054,Tuesday
272,MEDS,2023-08-02T00:00:00.000,9.88,9.88,-1619.9999999999998,true,607.2874493927123,121058.18122119208,-1.33819951998123,129.6,Wednesday
273,AHI,2023-08-02T00:00:00.000,3.88,3.88,-1620,true,1546.39175257732,119438.18122119208,-1.3563501917363099,129.6,Wednesday
274,MF,2023-08-04T00:00:00.000,1.24,1.24,-1620,true,4838.709677419354,117818.18122119208,-1.3750000069671837,129.6,Friday
275,TKAT,2023-08-04T00:00:00.000,0.2261,0.2261,-1620,true,26536.930561698355,116198.18122119208,-1.3941698423972806,129.6,Friday
276,TMPO,2023-08-04T00:00:00.000,0.296,0.296,-1620,true,20270.270270270266,114578.18122119208,-1.413881755438765,129.6,Friday
277,TUP,2023-08-04T00:00:00.000,5.1525,4.979,185.87481804949033,false,1164.4832605531296,114764.05603924156,0.16196257300799274,14.869985443959227,Friday
278,NKTR,2023-08-07T00:00:00.000,0.7643,0.8085,-374.7429020018319,false,7850.320554755986,114389.31313723973,-0.32760307036045433,29.979432160146555,Monday
279,MF,2023-08-07T00:00:00.000,2.91,2.4913,794.2350515463922,false,2061.8556701030925,115183.54818878612,0.6895386225163328,63.53880412371138,Monday
280,SVFD,2023-08-07T00:00:00.000,8.5442,8.5442,-1620,true,702.2307530254438,113563.54818878612,-1.4265140758960255,129.6,Monday
281,VVOS,2023-08-08T00:00:00.000,11.8925,10.75,530.3006096279169,false,504.5196552449023,114093.84879841404,0.46479333917893767,42.42404877023335,Tuesday
282,INFI,2023-08-08T00:00:00.000,0.1469,0.1365,390.79646017699076,false,40844.111640571806,114484.64525859103,0.3413527283892816,31.263716814159263,Tuesday
283,DRUG,2023-08-08T00:00:00.000,5.9,4.6868,1135.061694915255,false,1016.9491525423731,115619.70695350629,0.9817199202655764,90.8049355932204,Tuesday
284,DBTX,2023-08-09T00:00:00.000,4.85,4.9,-66.80412371134115,false,1237.1134020618554,115552.90282979496,-0.057812588066040276,5.344329896907292,Wednesday
285,TNGX,2023-08-09T00:00:00.000,7.0332,7.0332,-1620,true,853.096741170449,113932.90282979496,-1.421889515463437,129.6,Wednesday
286,EBET,2023-08-09T00:00:00.000,1.425,1.29,522.9473684210527,false,4210.526315789474,114455.85019821601,0.4568987670926442,41.835789473684216,Wednesday
287,RENB,2023-08-09T00:00:00.000,1.8694,1.38,1445.1096608537505,false,3209.5859634107205,115900.95985906976,1.2468487427635953,115.60877286830004,Wednesday
288,AMRS,2023-08-11T00:00:00.000,0.1429,0.1429,-1620,true,41987.40377886633,114280.95985906976,-1.4175589722012918,129.6,Friday
289,TSAT,2023-08-11T00:00:00.000,12.56,12.25,136.24203821656073,false,477.70700636942667,114417.20189728632,0.11907478592149705,10.899363057324859,Friday
290,AMRS,2023-08-14T00:00:00.000,0.1398,0.117701,872.5785407725323,false,42918.45493562231,115289.78043805885,0.7568567981108596,69.80628326180259,Monday
291,AGBA,2023-08-14T00:00:00.000,2.2721,2.0652,502.6574534571545,false,2640.7288411601603,115792.437891516,0.43410214225568494,40.212596276572356,Monday
292,TSHA,2023-08-14T00:00:00.000,1.62,1.6,68.14814814814818,false,3703.7037037037016,115860.58603966415,0.05881909498094381,5.451851851851854,Monday
293,ZYNE,2023-08-14T00:00:00.000,1.3,1.29,42.46153846153851,false,4615.384615384616,115903.04757812568,0.03663539427892684,3.396923076923081,Monday
294,MIMO,2023-08-14T00:00:00.000,0.2122,0.2151,-88.55796418473183,false,28275.212064090487,115814.48961394095,-0.07646535807387596,7.084637134778546,Monday
295,GMVD,2023-08-15T00:00:00.000,0.3047,0.229,1371.3948145717104,false,19691.49983590417,117185.88442851267,1.170273042064471,109.71158516573684,Tuesday
296,TLSA,2023-08-15T00:00:00.000,0.8183,0.795,157.17463033117434,false,7332.274227056094,117343.05905884385,0.13394454822620247,12.573970426493947,Tuesday
297,NVOS,2023-08-15T00:00:00.000,1.14,1.119,101.68421052631538,false,5263.157894736843,117444.74326937017,0.0865804698411179,8.13473684210523,Tuesday
298,DCTH,2023-08-15T00:00:00.000,5.52,5.52,-1620,true,1086.9565217391305,115824.74326937017,-1.3986648744236057,129.6,Tuesday
299,AKU,2023-08-16T00:00:00.000,0.2179,0.1544,1608.6278109224409,false,27535.566773749415,117433.3710802926,1.3698217092163483,128.69022487379527,Wednesday
300,EBET,2023-08-16T00:00:00.000,1.968,1.968,-1620,true,3048.7804878048782,115813.3710802926,-1.3988022150541366,129.6,Wednesday
301,NVOS,2023-08-16T00:00:00.000,2.267,1.941,793.7891486546094,false,2646.6696074106753,116607.16022894722,0.6807379127457344,63.503131892368756,Wednesday
302,GSMG,2023-08-16T00:00:00.000,0.587151,0.5349,491.22886616900877,false,10218.836381101284,117098.38909511623,0.4195009598039775,39.2983092935207,Wednesday
303,AHI,2023-08-17T00:00:00.000,5.15,4.88,289.3980582524278,false,1165.0485436893207,117387.78715336866,0.2465316582502109,23.151844660194225,Thursday
304,TMBR,2023-08-21T00:00:00.000,2.8707,2.83,78.26105131152633,false,2090.082558261052,117466.04820468018,0.0666244012696838,6.2608841049221065,Monday
305,FULC,2023-08-22T00:00:00.000,5.83,5.995,-183.39622641509447,false,1029.1595197255579,117282.65197826509,-0.15637114553743345,14.671698113207558,Tuesday
306,GMVD,2023-08-22T00:00:00.000,0.1926,0.1774,435.63862928348885,false,31152.64797507788,117718.29060754858,0.37006876929247046,34.85109034267911,Tuesday
307,ITOS,2023-08-23T00:00:00.000,17.245,15.84,449.730356625109,false,347.9269353435778,118168.02096417369,0.38058550270674224,35.97842853000872,Wednesday
308,BRSH,2023-08-24T00:00:00.000,4.11,3.2,1222.1897810218982,false,1459.8540145985403,119390.21074519558,1.023693461460014,97.77518248175186,Thursday
309,YS,2023-08-25T00:00:00.000,1.1942,1.18,65.63724669234628,false,5024.284039524367,119455.84799188793,0.054946867646700405,5.250979735387703,Friday
310,GDC,2023-08-28T00:00:00.000,4.2301,4.08,195.87054679558418,false,1418.4061842509632,119651.71853868352,0.16370057128118812,15.669643743646734,Monday
311,TIVC,2023-08-29T00:00:00.000,3.3947,3.14,414.15854125548617,false,1767.461042212862,120065.877079939,0.34494275253554546,33.13268330043889,Tuesday
312,AXLA,2023-08-29T00:00:00.000,8.45,8.3725,50.627218934910445,false,710.0591715976329,120116.50429887392,0.04214842850316372,4.050177514792836,Tuesday
313,NAOV,2023-08-30T00:00:00.000,2.425,2.425,-1620,true,2474.2268041237107,118496.50429887392,-1.367128937334732,129.6,Wednesday
314,AGIL,2023-08-30T00:00:00.000,0.2599,0.2603,-9.973066564062002,false,23085.802231627546,118486.53123230985,-0.008417046613094253,0.7978453251249602,Wednesday
315,DBGI,2023-08-30T00:00:00.000,656.995,524.135,1116.2751619114306,false,9.13248959276707,119602.80639422128,0.933318536215689,89.30201295291445,Wednesday
316,ICCT,2023-08-30T00:00:00.000,127.6,127.6,-1620,true,47.021943573667706,117982.80639422128,-1.3730814255994392,129.6,Wednesday
317,TIO,2023-08-30T00:00:00.000,1.06,1.23,-1039.245283018867,false,5660.377358490563,116943.5611112024,-0.888672512743683,83.13962264150936,Wednesday
318,ICCT,2023-08-31T00:00:00.000,343,329.598,215.68233236151585,false,17.49271137026239,117159.24344356392,0.18409331267610218,17.254586588921267,Thursday
319,ACER,2023-08-31T00:00:00.000,1.28,1.28,-1620,true,4687.499999999999,115539.24344356392,-1.4021210038399656,129.6,Thursday
320,SATX,2023-08-31T00:00:00.000,0.63,0.63,-1620,true,9523.809523809525,113919.24344356392,-1.4220600058694692,129.6,Thursday
321,EOSE,2023-09-01T00:00:00.000,4.425,3.74,854.5084745762705,false,1355.9322033898302,114773.75191814019,0.7445155885343275,68.36067796610165,Friday
322,TAOP,2023-09-01T00:00:00.000,4.39,3.48,1144.2369020501135,false,1366.7425968109337,115917.9888201903,0.9871090015416256,91.53895216400907,Friday
323,MEDS,2023-09-01T00:00:00.000,11.5171,10.8837,303.580588863516,false,520.96447890528,116221.56940905382,0.2612084748185019,24.286447109081283,Friday
324,NVOS,2023-09-01T00:00:00.000,2.102,1.968,351.8934348239768,false,2854.424357754519,116573.46284387779,0.30186410031865807,28.151474785918143,Friday
325,FOXO,2023-09-06T00:00:00.000,2.277,1.86,1010.9090909090907,false,2635.0461133069816,117584.37193478688,0.8597308250026185,80.87272727272726,Wednesday
326,ASXC,2023-09-07T00:00:00.000,0.338,0.375,-709.3491124260349,false,17751.479289940824,116875.02282236084,-0.6069296033457718,56.7479289940828,Thursday
327,BIOC,2023-09-08T00:00:00.000,1.48,1.48,0,false,4054.054054054053,116875.02282236084,0,0,Friday
328,PRZO,2023-09-08T00:00:00.000,1.52,1.4301,326.4789473684215,false,3947.3684210526326,117201.50176972926,0.27856208533050064,26.11831578947372,Friday
329,AGIL,2023-09-12T00:00:00.000,0.15,0.1344,574.08,false,39999.99999999999,117775.58176972927,0.4874355035005655,45.9264,Tuesday
330,PFSW,2023-09-14T00:00:00.000,7.425,7.42,3.7171717171716376,false,808.080808080808,117779.29894144644,0.0031560484317533733,0.297373737373731,Thursday
331,FWBI,2023-09-14T00:00:00.000,17.358,12.684,1486.374006221915,false,345.66194262011743,119265.67294766835,1.2462714287237613,118.90992049775319,Thursday
332,LIFW,2023-09-15T00:00:00.000,62.375,62.375,-1620,true,96.19238476953907,117645.67294766835,-1.3770162211751003,129.6,Friday
333,WORX,2023-09-18T00:00:00.000,5.2425,4.41,876.5665236051498,false,1144.492131616595,118522.2394712735,0.7395797847859643,70.12532188841199,Monday
334,AVGR,2023-09-18T00:00:00.000,6.42,6.42,-1620,true,934.5794392523362,116902.2394712735,-1.3857732814417847,129.6,Monday
335,AVGR,2023-09-19T00:00:00.000,9.5078,8.94,329.65102337028543,false,631.0608132270345,117231.89049464378,0.28119568999473477,26.372081869622836,Tuesday
336,HSTO,2023-09-20T00:00:00.000,0.4924,0.518,-336.8968318440293,false,12185.215272136471,116894.99366279975,-0.28820467095097,26.951746547522344,Wednesday
337,FRTX,2023-09-20T00:00:00.000,0.8869,0.905,-132.24489795918373,false,6765.13699402413,116762.74876484057,-0.11325949359544808,10.579591836734698,Wednesday
338,NIR,2023-09-21T00:00:00.000,0.3012,0.28,388.52589641434247,false,19920.318725099594,117151.27466125491,0.33164461721630634,31.0820717131474,Thursday
339,AMTI,2023-09-21T00:00:00.000,0.2349,0.212,538.1353767560663,false,25542.784163473807,117689.41003801097,0.45725046678563597,43.0508301404853,Thursday
340,LIFW,2023-09-21T00:00:00.000,183.3125,142.5,1228.966928060007,false,32.7309921581998,118918.37696607098,1.0334541720247727,98.31735424480055,Thursday
341,FAZE,2023-09-25T00:00:00.000,0.22,0.231,-324.00000000000017,false,27272.72727272726,118594.37696607098,-0.2732001367085847,25.920000000000016,Monday
342,FEMY,2023-09-26T00:00:00.000,1.14,1.2531,-642.8842105263171,false,5263.157894736843,117951.49275554466,-0.545041182190631,51.430736842105375,Tuesday
343,ICPT,2023-09-26T00:00:00.000,18.49,18.64,-52.568956192537264,false,324.49972958355875,117898.92379935212,-0.044588156107347045,4.205516495402981,Tuesday
344,SPRC,2023-09-27T00:00:00.000,8.112,7.3606,511.3076923076924,false,739.644970414201,118410.23149165981,0.43181039836384927,40.90461538461539,Wednesday
345,BXRX,2023-09-28T00:00:00.000,0.6497,0.56,762.1117438817914,false,9235.03155302447,119172.3432355416,0.6395038674161955,60.968939510543315,Thursday
346,BNOX,2023-09-28T00:00:00.000,5.28,3.0301,2352.1681818181814,false,1136.363636363636,121524.51141735978,1.9355504123279066,188.17345454545452,Thursday
347,CHS,2023-09-28T00:00:00.000,7.475,7.495,-17.33779264214087,false,802.6755852842808,121507.17362471764,-0.014268945713188675,1.3870234113712696,Thursday
348,OPGN,2023-09-29T00:00:00.000,4.216,4.216,-1620,true,1423.1499051233393,119887.17362471764,-1.35127049126296,129.6,Friday
349,RVLP,2023-09-29T00:00:00.000,0.1124,0.0935,928.1850533807825,false,53380.78291814944,120815.35867809843,0.7682674318369135,74.2548042704626,Friday
350,NVOS,2023-09-29T00:00:00.000,3.099,3.09,16.030977734753755,false,1936.108422071636,120831.38965583319,0.013267229467785777,1.2824782187803003,Friday
351,APRN,2023-09-29T00:00:00.000,12.805,12.82,-7.590784849668383,false,468.56696602889474,120823.79887098352,-0.006282524569330811,0.6072627879734707,Friday
352,FEMY,2023-10-02T00:00:00.000,4.0619,3.745,430.65757404170387,false,1477.1412393214994,121254.45644502522,0.35516845043708306,34.45260592333631,Monday
353,RVLP,2023-10-02T00:00:00.000,0.1046,0.112,-458.43212237093707,false,57361.37667304014,120796.02432265428,-0.379509280161766,36.67456978967497,Monday
354,ICCM,2023-10-02T00:00:00.000,0.9247,0.777,881.6956850870549,false,6488.590894344111,121677.72000774133,0.7246155541301728,70.5356548069644,Monday
355,SPRC,2023-10-03T00:00:00.000,5.36,5.01,360.4477611940304,false,1119.402985074627,122038.16776893535,0.29535658211166776,28.835820895522435,Tuesday
356,ALXO,2023-10-03T00:00:00.000,7.4415,7.28,119.79842773634302,false,806.2890546260837,122157.9661966717,0.09806845305812485,9.583874218907441,Tuesday
